44.46875	-115.28125	0.3367	0.8006	0.7358
44.46875	-115.34375	0.3868	0.8379	0.6847
44.46875	-115.40625	0.3456	0.7500	0.7208
44.46875	-115.46875	0.4033	0.8372	0.6747
44.46875	-115.53125	0.2864	0.7602	0.7530
44.46875	-115.59375	0.4305	0.8817	0.6725
44.46875	-115.65625	0.3444	0.8235	0.7244
44.46875	-115.71875	0.4492	0.8971	0.6670
44.46875	-115.78125	0.5794	1.0075	0.5681
44.46875	-115.84375	0.5202	0.9489	0.6135
44.46875	-115.90625	0.6853	1.1279	0.5045
44.46875	-115.96875	0.8302	1.4310	0.3656
44.53125	-114.03125	0.8458	2.1940	0.3598
44.53125	-114.09375	0.8381	2.1847	0.4067
44.53125	-114.15625	0.9748	4.3456	0.2095
44.53125	-114.21875	0.9837	5.3772	0.1579
44.53125	-114.28125	0.9793	4.4488	0.2350
44.53125	-114.34375	0.8392	2.3249	0.3824
44.53125	-114.40625	0.7649	1.6724	0.4820
44.53125	-114.46875	0.6784	1.3871	0.5623
44.53125	-114.53125	0.6129	1.2186	0.6168
44.53125	-114.59375	0.6405	1.2949	0.6233
44.53125	-114.65625	0.6053	1.2195	0.6273
44.53125	-114.71875	0.5531	1.1454	0.6386
44.53125	-114.78125	0.5448	1.0898	0.6205
44.53125	-114.84375	0.6219	1.1696	0.5837
44.53125	-114.90625	0.5301	1.0583	0.6310
44.53125	-114.96875	0.3927	0.9084	0.6923
44.53125	-115.03125	0.4180	0.9266	0.6888
44.53125	-115.09375	0.4007	0.8821	0.6872
44.53125	-115.15625	0.2674	0.7708	0.7554
44.53125	-115.21875	0.2829	0.7323	0.7548
44.53125	-115.28125	0.4145	0.8523	0.6518
44.53125	-115.34375	0.4550	0.8902	0.6362
44.53125	-115.40625	0.3876	0.8323	0.6828
44.53125	-115.46875	0.3019	0.7718	0.7347
44.53125	-115.53125	0.2356	0.6747	0.7658
44.53125	-115.59375	0.2374	0.7060	0.7661
44.53125	-115.65625	0.3429	0.7971	0.7154
44.53125	-115.71875	0.4077	0.8658	0.6848
44.53125	-115.78125	0.4640	0.8859	0.6303
44.53125	-115.84375	0.4812	0.9191	0.6342
44.53125	-115.90625	0.7325	1.1367	0.4389
44.53125	-115.96875	0.7958	1.3828	0.3948
44.59375	-114.03125	0.9559	3.6273	0.2402
44.59375	-114.09375	0.8664	2.3931	0.3879
44.59375	-114.15625	0.9809	4.2853	0.2149
